instant,dteday_by_hour,season_by_hour,yr_by_hour,mnth_by_hour,hr,holiday_by_hour,weekday_by_hour,workingday_by_hour,weathersit_by_hour,temp_by_hour,atemp_by_hour,hum_by_hour,windspeed_by_hour,casual_by_hour,registered_by_hour,cnt_by_hour,dteday_by_day,season_by_day,yr_by_day,mnth_by_day,holiday_by_day,weekday_by_day,workingday_by_day,weathersit_by_day,temp_by_day,atemp_by_day,hum_by_day,windspeed_by_day,casual_by_day,registered_by_day,cnt_by_day
3689,,2,0,6,14,0,2,1,2,32.800000000000004,36.364999999999995,43.0,19.0012,34,112,146,,,,,,,,,,,,,,,
3690,,2,0,6,15,0,2,1,2,33.62,37.12,41.0,22.0028,56,127,183,,,,,,,,,,,,,,,
3691,,2,0,6,16,0,2,1,1,32.800000000000004,35.605,38.0,15.001299999999999,55,253,308,,,,,,,,,,,,,,,
3692,,2,0,6,17,0,2,1,1,32.800000000000004,36.364999999999995,43.0,16.997899999999998,64,475,539,,,,,,,,,,,,,,,
3693,,2,0,6,18,0,2,1,1,31.98,34.849999999999994,46.0,19.0012,72,479,551,,,,,,,,,,,,,,,
3694,,2,0,6,19,0,2,1,1,31.16,34.089999999999996,48.0,16.997899999999998,69,355,424,,,,,,,,,,,,,,,
3695,,2,0,6,20,0,2,1,1,30.34,34.089999999999996,56.00000000000001,8.9981,45,301,346,,,,,,,,,,,,,,,
3696,,2,0,6,21,0,2,1,1,29.52,34.089999999999996,70.0,8.9981,31,187,218,,,,,,,,,,,,,,,
3697,,2,0,6,22,0,2,1,1,28.7,32.574999999999996,65.0,8.9981,27,126,153,,,,,,,,,,,,,,,
3698,,2,0,6,23,0,2,1,1,27.880000000000003,31.819999999999997,79.0,7.0015,18,72,90,,,,,,,,,,,,,,,
3699,,2,0,6,0,0,3,1,1,27.060000000000002,29.544999999999998,89.0,8.9981,12,29,41,,,,,,,,,,,,,,,
3700,,2,0,6,1,0,3,1,1,27.060000000000002,30.305,78.0,0.0,3,20,23,,,,,,,,,,,,,,,
3701,,2,0,6,2,0,3,1,1,26.240000000000002,28.79,89.0,6.0032,0,7,7,,,,,,,,,,,,,,,
3702,,2,0,6,3,0,3,1,1,26.240000000000002,28.79,89.0,6.0032,2,1,3,,,,,,,,,,,,,,,
3703,,2,0,6,4,0,3,1,1,25.419999999999998,28.79,83.0,0.0,0,6,6,,,,,,,,,,,,,,,
3704,,2,0,6,5,0,3,1,1,25.419999999999998,28.03,88.0,0.0,0,21,21,,,,,,,,,,,,,,,
3705,,2,0,6,6,0,3,1,1,26.240000000000002,28.79,89.0,8.9981,13,103,116,,,,,,,,,,,,,,,
3706,,2,0,6,7,0,3,1,1,27.060000000000002,31.06,74.0,7.0015,24,329,353,,,,,,,,,,,,,,,
3707,,2,0,6,8,0,3,1,1,31.16,35.605,57.99999999999999,11.0014,46,435,481,,,,,,,,,,,,,,,
3708,,2,0,6,9,0,3,1,1,31.16,35.605,57.99999999999999,11.0014,34,168,202,,,,,,,,,,,,,,,
3709,,2,0,6,10,0,3,1,1,33.62,37.12,43.0,15.001299999999999,27,63,90,,,,,,,,,,,,,,,
3710,,2,0,6,11,0,3,1,1,34.44,37.88,41.0,12.998000000000001,28,106,134,,,,,,,,,,,,,,,
3711,,2,0,6,12,0,3,1,1,36.08,40.910000000000004,42.0,8.9981,15,134,149,,,,,,,,,,,,,,,
3712,,2,0,6,13,0,3,1,1,36.9,42.425000000000004,42.0,0.0,20,116,136,,,,,,,,,,,,,,,
3713,,2,0,6,14,0,3,1,1,37.72,43.94,40.0,16.997899999999998,44,111,155,,,,,,,,,,,,,,,
3714,,2,0,6,15,0,3,1,1,37.72,43.94,40.0,11.0014,28,100,128,,,,,,,,,,,,,,,
3715,,2,0,6,16,0,3,1,1,37.72,43.94,40.0,15.001299999999999,34,199,233,,,,,,,,,,,,,,,
3716,,2,0,6,17,0,3,1,1,37.72,42.425000000000004,35.0,15.001299999999999,80,426,506,,,,,,,,,,,,,,,
3717,,2,0,6,18,0,3,1,1,36.9,40.910000000000004,37.0,15.001299999999999,61,398,459,,,,,,,,,,,,,,,
3718,,2,0,6,19,0,3,1,1,33.62,40.150000000000006,59.0,8.9981,61,323,384,,,,,,,,,,,,,,,
3719,,2,0,6,20,0,3,1,1,32.800000000000004,39.395,63.0,8.9981,55,225,280,,,,,,,,,,,,,,,
3720,,2,0,6,21,0,3,1,1,32.800000000000004,40.150000000000006,66.0,8.9981,34,168,202,,,,,,,,,,,,,,,
3721,,2,0,6,22,0,3,1,1,31.16,37.12,75.0,11.0014,37,139,176,,,,,,,,,,,,,,,
3722,,2,0,6,23,0,3,1,1,31.16,37.12,75.0,12.998000000000001,18,98,116,,,,,,,,,,,,,,,
3723,,2,0,6,0,0,4,1,2,30.34,35.605,79.0,8.9981,7,40,47,,,,,,,,,,,,,,,
3724,,2,0,6,1,0,4,1,1,30.34,35.605,79.0,7.0015,3,13,16,,,,,,,,,,,,,,,
3725,,2,0,6,2,0,4,1,2,29.52,35.605,84.0,11.0014,0,6,6,,,,,,,,,,,,,,,
3726,,2,0,6,3,0,4,1,2,29.52,35.605,84.0,7.0015,0,2,2,,,,,,,,,,,,,,,
3727,,2,0,6,4,0,4,1,2,29.52,34.849999999999994,79.0,6.0032,2,4,6,,,,,,,,,,,,,,,
3728,,2,0,6,5,0,4,1,2,28.7,33.335,84.0,0.0,1,19,20,,,,,,,,,,,,,,,
3729,,2,0,6,6,0,4,1,2,29.52,35.605,84.0,6.0032,13,105,118,,,,,,,,,,,,,,,
3730,,2,0,6,7,0,4,1,2,29.52,34.849999999999994,79.0,8.9981,31,283,314,,,,,,,,,,,,,,,
3731,,2,0,6,8,0,4,1,2,31.16,36.364999999999995,70.0,7.0015,32,400,432,,,,,,,,,,,,,,,
3732,,2,0,6,9,0,4,1,1,34.44,39.395,49.0,0.0,20,148,168,,,,,,,,,,,,,,,
3733,,2,0,6,10,0,4,1,1,35.26,40.910000000000004,50.0,19.0012,20,74,94,,,,,,,,,,,,,,,
3734,,2,0,6,11,0,4,1,1,36.9,42.425000000000004,42.0,15.001299999999999,36,82,118,,,,,,,,,,,,,,,
3735,,2,0,6,12,0,4,1,1,37.72,42.425000000000004,35.0,12.998000000000001,40,100,140,,,,,,,,,,,,,,,
3736,,2,0,6,13,0,4,1,1,36.9,40.910000000000004,37.0,6.0032,18,118,136,,,,,,,,,,,,,,,
3737,,2,0,6,14,0,4,1,1,37.72,43.94,40.0,12.998000000000001,25,93,118,,,,,,,,,,,,,,,
3738,,2,0,6,15,0,4,1,1,38.54,41.665,31.0,11.0014,18,86,104,,,,,,,,,,,,,,,
3739,,2,0,6,16,0,4,1,1,37.72,41.665,33.0,8.9981,30,170,200,,,,,,,,,,,,,,,
3740,,2,0,6,17,0,4,1,1,36.9,40.910000000000004,37.0,16.997899999999998,54,355,409,,,,,,,,,,,,,,,
3741,,2,0,6,18,0,4,1,1,36.08,40.150000000000006,39.0,19.0012,52,414,466,,,,,,,,,,,,,,,
3742,,2,0,6,19,0,4,1,2,34.44,37.12,39.0,22.0028,55,271,326,,,,,,,,,,,,,,,
3743,,2,0,6,20,0,4,1,2,32.800000000000004,36.364999999999995,43.0,12.998000000000001,40,214,254,,,,,,,,,,,,,,,
3744,,2,0,6,21,0,4,1,3,31.16,34.849999999999994,52.0,0.0,29,142,171,,,,,,,,,,,,,,,
3745,,2,0,6,22,0,4,1,2,30.34,34.089999999999996,57.99999999999999,11.0014,22,131,153,,,,,,,,,,,,,,,
3746,,2,0,6,23,0,4,1,2,30.34,34.849999999999994,56.99999999999999,11.0014,15,82,97,,,,,,,,,,,,,,,
3747,,2,0,6,0,0,5,1,3,28.7,32.574999999999996,65.0,15.001299999999999,8,61,69,,,,,,,,,,,,,,,
3748,,2,0,6,1,0,5,1,3,28.7,32.574999999999996,65.0,15.001299999999999,5,18,23,,,,,,,,,,,,,,,
3749,,2,0,6,2,0,5,1,1,27.880000000000003,31.819999999999997,69.0,11.0014,6,7,13,,,,,,,,,,,,,,,
3750,,2,0,6,3,0,5,1,1,27.880000000000003,31.819999999999997,69.0,11.0014,3,3,6,,,,,,,,,,,,,,,
3751,,2,0,6,4,0,5,1,1,27.060000000000002,30.305,78.0,11.0014,0,4,4,,,,,,,,,,,,,,,
3752,,2,0,6,5,0,5,1,1,27.060000000000002,30.305,78.0,11.0014,0,28,28,,,,,,,,,,,,,,,
3753,,2,0,6,6,0,5,1,1,27.060000000000002,30.305,78.0,6.0032,10,94,104,,,,,,,,,,,,,,,
3754,,2,0,6,7,0,5,1,1,29.52,34.089999999999996,66.0,7.0015,25,242,267,,,,,,,,,,,,,,,
3755,,2,0,6,8,0,5,1,1,30.34,34.089999999999996,57.99999999999999,8.9981,29,423,452,,,,,,,,,,,,,,,
3756,,2,0,6,9,0,5,1,1,31.16,34.849999999999994,55.00000000000001,0.0,37,176,213,,,,,,,,,,,,,,,
3757,,2,0,6,10,0,5,1,1,31.98,35.605,52.0,0.0,23,88,111,,,,,,,,,,,,,,,
3758,,2,0,6,11,0,5,1,1,33.62,37.88,46.0,0.0,46,107,153,,,,,,,,,,,,,,,
3759,,2,0,6,12,0,5,1,1,34.44,37.88,44.0,8.9981,40,167,207,,,,,,,,,,,,,,,
3760,,2,0,6,13,0,5,1,1,34.44,37.88,44.0,7.0015,40,149,189,,,,,,,,,,,,,,,
3761,,2,0,6,14,0,5,1,1,35.26,38.635000000000005,39.0,0.0,44,121,165,,,,,,,,,,,,,,,
3762,,2,0,6,15,0,5,1,1,34.44,37.88,44.0,7.0015,49,163,212,,,,,,,,,,,,,,,
3763,,2,0,6,16,0,5,1,1,33.62,39.395,56.00000000000001,19.999499999999998,46,239,285,,,,,,,,,,,,,,,
3764,,2,0,6,17,0,5,1,1,33.62,38.635000000000005,52.0,15.001299999999999,63,454,517,,,,,,,,,,,,,,,
3765,,2,0,6,18,0,5,1,1,32.800000000000004,38.635000000000005,59.0,15.001299999999999,96,367,463,,,,,,,,,,,,,,,
3766,,2,0,6,19,0,5,1,1,31.98,37.12,59.0,12.998000000000001,61,245,306,,,,,,,,,,,,,,,
3767,,2,0,6,20,0,5,1,1,31.16,35.605,62.0,7.0015,53,197,250,,,,,,,,,,,,,,,
3768,,2,0,6,21,0,5,1,1,31.16,36.364999999999995,66.0,8.9981,55,163,218,,,,,,,,,,,,,,,
3769,,2,0,6,22,0,5,1,1,29.52,34.849999999999994,74.0,16.997899999999998,40,145,185,,,,,,,,,,,,,,,
3770,,2,0,6,23,0,5,1,1,29.52,34.849999999999994,74.0,11.0014,36,110,146,,,,,,,,,,,,,,,
3771,,2,0,6,0,0,6,0,1,28.7,33.335,79.0,8.9981,28,89,117,,,,,,,,,,,,,,,
3772,,2,0,6,1,0,6,0,1,28.7,33.335,79.0,6.0032,10,67,77,,,,,,,,,,,,,,,
3773,,2,0,6,2,0,6,0,1,28.7,33.335,79.0,7.0015,10,50,60,,,,,,,,,,,,,,,
3774,,2,0,6,3,0,6,0,1,27.880000000000003,31.819999999999997,83.0,6.0032,10,18,28,,,,,,,,,,,,,,,
3775,,2,0,6,4,0,6,0,1,27.880000000000003,31.819999999999997,79.0,6.0032,4,9,13,,,,,,,,,,,,,,,
3776,,2,0,6,5,0,6,0,1,27.880000000000003,31.819999999999997,74.0,8.9981,4,12,16,,,,,,,,,,,,,,,
3777,,2,0,6,6,0,6,0,1,28.7,32.574999999999996,61.0,8.9981,9,31,40,,,,,,,,,,,,,,,
3778,,2,0,6,7,0,6,0,1,29.52,33.335,57.99999999999999,12.998000000000001,18,50,68,,,,,,,,,,,,,,,
3779,,2,0,6,8,0,6,0,1,30.34,34.089999999999996,57.99999999999999,12.998000000000001,32,111,143,,,,,,,,,,,,,,,
3780,,2,0,6,9,0,6,0,1,30.34,34.089999999999996,62.0,8.9981,59,171,230,,,,,,,,,,,,,,,
3781,,2,0,6,10,0,6,0,1,30.34,34.089999999999996,57.99999999999999,11.0014,91,173,264,,,,,,,,,,,,,,,
3782,,2,0,6,11,0,6,0,1,31.16,35.605,62.0,8.9981,110,215,325,,,,,,,,,,,,,,,
3783,,2,0,6,12,0,6,0,1,32.800000000000004,37.88,55.00000000000001,15.001299999999999,112,235,347,,,,,,,,,,,,,,,
3784,,2,0,6,13,0,6,0,1,32.800000000000004,37.88,55.00000000000001,12.998000000000001,150,237,387,,,,,,,,,,,,,,,
3785,,2,0,6,14,0,6,0,1,33.62,38.635000000000005,49.0,7.0015,148,232,380,,,,,,,,,,,,,,,
3786,,2,0,6,15,0,6,0,1,33.62,38.635000000000005,49.0,7.0015,142,232,374,,,,,,,,,,,,,,,
3787,,2,0,6,16,0,6,0,2,32.800000000000004,36.364999999999995,46.0,12.998000000000001,169,225,394,,,,,,,,,,,,,,,
3788,,2,0,6,17,0,6,0,2,30.34,34.089999999999996,57.99999999999999,11.0014,147,190,337,,,,,,,,,,,,,,,
3789,,2,0,6,18,0,6,0,2,29.52,34.089999999999996,62.0,8.9981,131,155,286,,,,,,,,,,,,,,,
3790,,2,0,6,19,0,6,0,1,28.7,32.574999999999996,65.0,12.998000000000001,97,167,264,,,,,,,,,,,,,,,
3791,,2,0,6,20,0,6,0,1,27.880000000000003,31.819999999999997,74.0,16.997899999999998,95,180,275,,,,,,,,,,,,,,,
3792,,2,0,6,21,0,6,0,1,27.060000000000002,31.06,74.0,15.001299999999999,76,144,220,,,,,,,,,,,,,,,
3793,,2,0,6,22,0,6,0,1,27.060000000000002,30.305,78.0,15.001299999999999,53,137,190,,,,,,,,,,,,,,,
3794,,2,0,6,23,0,6,0,1,27.060000000000002,31.06,74.0,7.0015,24,107,131,,,,,,,,,,,,,,,
3795,,2,0,6,0,0,0,0,1,27.060000000000002,30.305,78.0,15.001299999999999,19,100,119,,,,,,,,,,,,,,,
3796,,2,0,6,1,0,0,0,1,26.240000000000002,28.79,83.0,7.0015,19,74,93,,,,,,,,,,,,,,,
3797,,2,0,6,2,0,0,0,1,26.240000000000002,28.79,89.0,16.997899999999998,9,57,66,,,,,,,,,,,,,,,
3798,,2,0,6,3,0,0,0,1,26.240000000000002,28.79,89.0,19.0012,8,20,28,,,,,,,,,,,,,,,
3799,,2,0,6,4,0,0,0,1,25.419999999999998,28.03,88.0,11.0014,8,6,14,,,,,,,,,,,,,,,
3800,,2,0,6,5,0,0,0,1,25.419999999999998,28.03,88.0,15.001299999999999,5,5,10,,,,,,,,,,,,,,,
3801,,2,0,6,6,0,0,0,1,25.419999999999998,28.03,88.0,7.0015,5,9,14,,,,,,,,,,,,,,,
3802,,2,0,6,7,0,0,0,1,26.240000000000002,29.544999999999998,78.0,7.0015,7,27,34,,,,,,,,,,,,,,,
3803,,2,0,6,8,0,0,0,1,28.7,33.335,74.0,0.0,28,64,92,,,,,,,,,,,,,,,
3804,,2,0,6,9,0,0,0,1,29.52,34.089999999999996,66.0,0.0,75,107,182,,,,,,,,,,,,,,,
3805,,2,0,6,10,0,0,0,1,31.16,35.605,57.99999999999999,6.0032,120,191,311,,,,,,,,,,,,,,,
3806,,2,0,6,11,0,0,0,1,31.98,36.364999999999995,55.00000000000001,7.0015,131,236,367,,,,,,,,,,,,,,,
3807,,2,0,6,12,0,0,0,1,33.62,37.88,46.0,0.0,176,244,420,,,,,,,,,,,,,,,
3808,,2,0,6,13,0,0,0,1,31.98,37.12,59.0,19.0012,109,264,373,,,,,,,,,,,,,,,
3809,,2,0,6,14,0,0,0,1,33.62,39.395,56.00000000000001,16.997899999999998,96,219,315,,,,,,,,,,,,,,,
3810,,2,0,6,15,0,0,0,1,32.800000000000004,38.635000000000005,59.0,19.999499999999998,142,218,360,,,,,,,,,,,,,,,
3811,,2,0,6,16,0,0,0,3,27.880000000000003,31.819999999999997,83.0,19.0012,115,235,350,,,,,,,,,,,,,,,
3812,,2,0,6,17,0,0,0,3,27.880000000000003,31.819999999999997,83.0,19.0012,94,158,252,,,,,,,,,,,,,,,
3813,,2,0,6,18,0,0,0,1,28.7,33.335,74.0,11.0014,69,187,256,,,,,,,,,,,,,,,
3814,,2,0,6,19,0,0,0,1,28.7,33.335,74.0,7.0015,67,156,223,,,,,,,,,,,,,,,
3815,,2,0,6,20,0,0,0,1,27.060000000000002,30.305,83.0,11.0014,62,144,206,,,,,,,,,,,,,,,
3816,,2,0,6,21,0,0,0,1,27.060000000000002,30.305,83.0,7.0015,39,101,140,,,,,,,,,,,,,,,
3817,,2,0,6,22,0,0,0,1,26.240000000000002,28.79,83.0,8.9981,31,97,128,,,,,,,,,,,,,,,
3818,,2,0,6,23,0,0,0,1,26.240000000000002,29.544999999999998,78.0,12.998000000000001,33,74,107,,,,,,,,,,,,,,,
3819,,2,0,6,0,0,1,1,1,26.240000000000002,29.544999999999998,78.0,8.9981,8,20,28,,,,,,,,,,,,,,,
3820,,2,0,6,1,0,1,1,1,26.240000000000002,30.305,73.0,15.001299999999999,6,10,16,,,,,,,,,,,,,,,
3821,,2,0,6,2,0,1,1,1,25.419999999999998,29.544999999999998,73.0,19.0012,2,8,10,,,,,,,,,,,,,,,
3822,,2,0,6,3,0,1,1,1,24.599999999999998,30.305,60.0,32.9975,1,6,7,,,,,,,,,,,,,,,
3823,,2,0,6,4,0,1,1,1,22.96,26.515,64.0,19.999499999999998,1,3,4,,,,,,,,,,,,,,,
3824,,2,0,6,5,0,1,1,1,22.14,25.759999999999998,64.0,26.0027,2,27,29,,,,,,,,,,,,,,,
3825,,2,0,6,6,0,1,1,1,22.14,25.759999999999998,64.0,27.999299999999998,7,98,105,,,,,,,,,,,,,,,
3826,,2,0,6,7,0,1,1,1,22.96,26.515,56.00000000000001,23.9994,26,302,328,,,,,,,,,,,,,,,
3827,,2,0,6,8,0,1,1,1,23.779999999999998,27.275,49.0,30.002599999999997,44,432,476,,,,,,,,,,,,,,,
3828,,2,0,6,9,0,1,1,1,25.419999999999998,31.06,46.0,23.9994,35,189,224,,,,,,,,,,,,,,,
3829,,2,0,6,10,0,1,1,1,26.240000000000002,31.06,41.0,22.0028,38,80,118,,,,,,,,,,,,,,,
3830,,2,0,6,11,0,1,1,1,27.060000000000002,31.06,41.0,19.999499999999998,53,106,159,,,,,,,,,,,,,,,
3831,,2,0,6,12,0,1,1,1,27.060000000000002,31.06,41.0,19.0012,35,161,196,,,,,,,,,,,,,,,
3832,,2,0,6,13,0,1,1,1,28.7,31.819999999999997,37.0,0.0,53,174,227,,,,,,,,,,,,,,,
3833,,2,0,6,14,0,1,1,1,28.7,31.819999999999997,34.0,16.997899999999998,55,145,200,,,,,,,,,,,,,,,
3834,,2,0,6,15,0,1,1,1,28.7,31.819999999999997,37.0,30.002599999999997,58,127,185,,,,,,,,,,,,,,,
3835,,2,0,6,16,0,1,1,1,28.7,31.819999999999997,37.0,27.999299999999998,64,262,326,,,,,,,,,,,,,,,
3836,,2,0,6,17,0,1,1,1,28.7,31.819999999999997,39.0,22.0028,72,529,601,,,,,,,,,,,,,,,
3837,,2,0,6,18,0,1,1,1,28.7,31.819999999999997,37.0,23.9994,76,510,586,,,,,,,,,,,,,,,
3838,,2,0,6,19,0,1,1,1,27.060000000000002,31.06,39.0,19.0012,75,348,423,,,,,,,,,,,,,,,
3839,,2,0,6,20,0,1,1,1,26.240000000000002,31.06,44.0,16.997899999999998,78,253,331,,,,,,,,,,,,,,,
3840,,2,0,6,21,0,1,1,1,26.240000000000002,31.06,41.0,16.997899999999998,40,178,218,,,,,,,,,,,,,,,
3841,,2,0,6,22,0,1,1,1,25.419999999999998,31.06,46.0,15.001299999999999,20,114,134,,,,,,,,,,,,,,,
3842,,2,0,6,23,0,1,1,1,25.419999999999998,31.06,46.0,12.998000000000001,14,75,89,,,,,,,,,,,,,,,
3843,,2,0,6,0,0,2,1,1,24.599999999999998,31.06,49.0,12.998000000000001,13,18,31,,,,,,,,,,,,,,,
3844,,2,0,6,1,0,2,1,1,24.599999999999998,31.06,49.0,16.997899999999998,3,10,13,,,,,,,,,,,,,,,
3845,,2,0,6,2,0,2,1,1,24.599999999999998,31.06,49.0,19.0012,2,8,10,,,,,,,,,,,,,,,
3846,,2,0,6,3,0,2,1,1,23.779999999999998,27.275,53.0,22.0028,1,1,2,,,,,,,,,,,,,,,
3847,,2,0,6,4,0,2,1,1,22.14,25.759999999999998,60.0,16.997899999999998,0,3,3,,,,,,,,,,,,,,,
3848,,2,0,6,5,0,2,1,1,22.14,25.759999999999998,56.00000000000001,22.0028,3,23,26,,,,,,,,,,,,,,,
3849,,2,0,6,6,0,2,1,1,22.14,25.759999999999998,56.00000000000001,19.999499999999998,6,107,113,,,,,,,,,,,,,,,
3850,,2,0,6,7,0,2,1,1,22.96,26.515,52.0,27.999299999999998,19,346,365,,,,,,,,,,,,,,,
3851,,2,0,6,8,0,2,1,1,23.779999999999998,27.275,49.0,26.0027,45,441,486,,,,,,,,,,,,,,,
3852,,2,0,6,9,0,2,1,1,25.419999999999998,31.06,46.0,12.998000000000001,19,174,193,,,,,,,,,,,,,,,
3853,,2,0,6,10,0,2,1,1,25.419999999999998,31.06,46.0,15.001299999999999,33,97,130,,,,,,,,,,,,,,,
3854,,2,0,6,11,0,2,1,1,26.240000000000002,31.06,41.0,19.0012,40,103,143,,,,,,,,,,,,,,,
3855,,2,0,6,12,0,2,1,1,26.240000000000002,31.06,41.0,23.9994,30,139,169,,,,,,,,,,,,,,,
3856,,2,0,6,13,0,2,1,1,26.240000000000002,31.06,44.0,15.001299999999999,33,176,209,,,,,,,,,,,,,,,
3857,,2,0,6,14,0,2,1,2,26.240000000000002,31.06,47.0,12.998000000000001,41,118,159,,,,,,,,,,,,,,,
3858,,2,0,6,15,0,2,1,1,26.240000000000002,31.06,47.0,11.0014,42,136,178,,,,,,,,,,,,,,,
3859,,2,0,6,16,0,2,1,1,27.880000000000003,31.819999999999997,41.0,12.998000000000001,51,279,330,,,,,,,,,,,,,,,
3860,,2,0,6,17,0,2,1,3,26.240000000000002,31.06,50.0,19.0012,85,484,569,,,,,,,,,,,,,,,
3861,,2,0,6,18,0,2,1,1,25.419999999999998,31.06,51.0,22.0028,65,473,538,,,,,,,,,,,,,,,
3862,,2,0,6,19,0,2,1,1,26.240000000000002,31.06,50.0,23.9994,51,335,386,,,,,,,,,,,,,,,
3863,,2,0,6,20,0,2,1,1,24.599999999999998,31.06,56.00000000000001,11.0014,60,237,297,,,,,,,,,,,,,,,
3864,,2,0,6,21,0,2,1,1,24.599999999999998,31.06,56.00000000000001,19.999499999999998,37,206,243,,,,,,,,,,,,,,,
3865,,2,0,6,22,0,2,1,1,23.779999999999998,27.275,60.0,15.001299999999999,29,159,188,,,,,,,,,,,,,,,
3866,,2,0,6,23,0,2,1,1,22.96,26.515,68.0,15.001299999999999,19,91,110,,,,,,,,,,,,,,,
3867,,2,0,6,0,0,3,1,1,22.96,26.515,64.0,23.9994,8,44,52,,,,,,,,,,,,,,,
3868,,2,0,6,1,0,3,1,1,22.14,25.759999999999998,64.0,19.0012,0,14,14,,,,,,,,,,,,,,,
3869,,2,0,6,2,0,3,1,1,21.32,25.0,63.0,15.001299999999999,0,9,9,,,,,,,,,,,,,,,
3870,,2,0,6,3,0,3,1,1,20.5,24.240000000000002,68.0,16.997899999999998,0,1,1,,,,,,,,,,,,,,,
3871,,2,0,6,4,0,3,1,1,20.5,24.240000000000002,63.0,19.0012,0,4,4,,,,,,,,,,,,,,,
3872,,2,0,6,5,0,3,1,1,19.68,23.485,67.0,19.0012,1,20,21,,,,,,,,,,,,,,,
3873,,2,0,6,6,0,3,1,1,20.5,24.240000000000002,63.0,16.997899999999998,11,110,121,,,,,,,,,,,,,,,
3874,,2,0,6,7,0,3,1,1,22.14,25.759999999999998,60.0,8.9981,22,348,370,,,,,,,,,,,,,,,
3875,,2,0,6,8,0,3,1,1,23.779999999999998,27.275,53.0,8.9981,53,445,498,,,,,,,,,,,,,,,
3876,,2,0,6,9,0,3,1,1,24.599999999999998,31.06,49.0,0.0,22,185,207,,,,,,,,,,,,,,,
3877,,2,0,6,10,0,3,1,1,26.240000000000002,31.06,47.0,11.0014,27,108,135,,,,,,,,,,,,,,,
3878,,2,0,6,11,0,3,1,1,27.880000000000003,31.819999999999997,36.0,0.0,49,115,164,,,,,,,,,,,,,,,
3879,,2,0,6,12,0,3,1,1,28.7,31.819999999999997,34.0,15.001299999999999,33,178,211,,,,,,,,,,,,,,,
3880,,2,0,6,13,0,3,1,1,30.34,32.574999999999996,28.000000000000004,19.0012,43,146,189,,,,,,,,,,,,,,,
3881,,2,0,6,14,0,3,1,1,30.34,32.574999999999996,28.000000000000004,0.0,50,128,178,,,,,,,,,,,,,,,
3882,,2,0,6,15,0,3,1,1,31.16,33.335,27.0,0.0,33,131,164,,,,,,,,,,,,,,,
3883,,2,0,6,16,0,3,1,1,31.16,33.335,27.0,8.9981,47,265,312,,,,,,,,,,,,,,,
3884,,2,0,6,17,0,3,1,1,30.34,32.574999999999996,28.000000000000004,7.0015,83,555,638,,,,,,,,,,,,,,,
3885,,2,0,6,18,0,3,1,1,29.52,32.574999999999996,32.0,8.9981,80,527,607,,,,,,,,,,,,,,,
3886,,2,0,6,19,0,3,1,1,28.7,31.819999999999997,37.0,19.0012,54,362,416,,,,,,,,,,,,,,,
3887,,2,0,6,20,0,3,1,1,27.060000000000002,31.06,44.0,11.0014,57,273,330,,,,,,,,,,,,,,,
3888,,2,0,6,21,0,3,1,1,26.240000000000002,31.06,47.0,15.001299999999999,48,209,257,,,,,,,,,,,,,,,
3889,,2,0,6,22,0,3,1,1,25.419999999999998,31.06,50.0,7.0015,31,144,175,,,,,,,,,,,,,,,
3890,,2,0,6,23,0,3,1,1,25.419999999999998,31.06,53.0,0.0,17,90,107,,,,,,,,,,,,,,,
3891,,2,0,6,0,0,4,1,1,24.599999999999998,31.06,56.00000000000001,7.0015,9,38,47,,,,,,,,,,,,,,,
3892,,2,0,6,1,0,4,1,1,23.779999999999998,27.275,60.0,0.0,4,13,17,,,,,,,,,,,,,,,
3893,,2,0,6,2,0,4,1,1,24.599999999999998,31.06,56.00000000000001,6.0032,1,4,5,,,,,,,,,,,,,,,
3894,,2,0,6,3,0,4,1,2,22.96,26.515,73.0,6.0032,0,4,4,,,,,,,,,,,,,,,
3895,,2,0,6,4,0,4,1,2,22.96,26.515,68.0,7.0015,0,6,6,,,,,,,,,,,,,,,
3896,,2,0,6,5,0,4,1,1,24.599999999999998,30.305,64.0,12.998000000000001,7,18,25,,,,,,,,,,,,,,,
3897,,2,0,6,6,0,4,1,3,23.779999999999998,27.275,73.0,11.0014,8,104,112,,,,,,,,,,,,,,,
3898,,2,0,6,7,0,4,1,3,22.96,26.515,78.0,11.0014,16,172,188,,,,,,,,,,,,,,,
3899,,2,0,6,8,0,4,1,2,24.599999999999998,29.544999999999998,69.0,8.9981,24,364,388,,,,,,,,,,,,,,,
3900,,2,0,6,9,0,4,1,2,25.419999999999998,30.305,65.0,12.998000000000001,29,232,261,,,,,,,,,,,,,,,
3901,,2,0,6,10,0,4,1,2,27.060000000000002,31.06,61.0,16.997899999999998,18,103,121,,,,,,,,,,,,,,,
3902,,2,0,6,11,0,4,1,2,27.880000000000003,31.819999999999997,61.0,19.999499999999998,33,117,150,,,,,,,,,,,,,,,
3903,,2,0,6,12,0,4,1,1,29.52,33.335,54.0,26.0027,41,165,206,,,,,,,,,,,,,,,
3904,,2,0,6,13,0,4,1,2,29.52,33.335,54.0,16.997899999999998,37,114,151,,,,,,,,,,,,,,,
3905,,2,0,6,14,0,4,1,2,29.52,33.335,54.0,22.0028,39,114,153,,,,,,,,,,,,,,,
3906,,2,0,6,15,0,4,1,2,28.7,32.574999999999996,61.0,19.999499999999998,32,127,159,,,,,,,,,,,,,,,
